output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.7,0.0030909295974217493,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.75,0.0031374476398312533,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.8,0.003210182219952344,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.85,0.0032877985041875335,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.9,0.0033955820611430163,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.95,0.003529248428084406,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.975,0.003694003618037072,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.99,0.003807412251290715,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,06
quantile,0.01,0.0012213449703943695,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.025,0.0013865487821169114,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.05,0.0015264979797677113,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.1,0.0016674634382837176,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.15,0.0017657692011977671,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.2,0.0018678589577060397,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.25,0.001963298455428892,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.3,0.002032835615484203,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.35,0.002115222526929411,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.4,0.002189035569979938,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.45,0.002260689244774636,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.5,0.0023473211997580784,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.55,0.002426649494027586,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.6,0.0025096146654085797,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.65,0.0025970106561009148,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.7,0.002676590732078708,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.75,0.002775279218323201,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.8,0.0028945758338059504,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.85,0.003040872339833395,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.9,0.0032135199542901016,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.95,0.003552430656103062,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.975,0.0038778348905748675,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.99,0.004239849719571639,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,06
quantile,0.01,0.0022887650043515464,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.025,0.0023704817799865946,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.05,0.002452022100892536,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.1,0.00256615615959203,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.15,0.0026313638963798318,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.2,0.0026965631077481246,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.25,0.002745456922473526,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.3,0.0027780501356342124,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.35,0.0028269359609131165,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.4,0.002875816993464052,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.45,0.0029084016862194048,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.5,0.002957274732456499,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.55,0.003006142987844726,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.6,0.00303871916353537,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.65,0.003087579435740774,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.7,0.003152719015959619,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.75,0.0032015681149950995,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.8,0.003250412426702383,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.85,0.0033155307299067406,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.9,0.003398544203697035,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.95,0.0035441913426882254,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.975,0.003673529363744714,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.99,0.0037875467213584093,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,04
quantile,0.01,0.0018631883581941113,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.025,0.0019985305719844868,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.05,0.0021162211391193074,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.1,0.0022439433140022474,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.15,0.0023372100676558737,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.2,0.002423270720136799,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.25,0.0024797830363760998,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.3,0.0025414254735408115,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.35,0.002593282653415518,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.4,0.002653476282169247,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.45,0.0027062682536312414,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.5,0.002754831832988471,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.55,0.002815239277641316,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.6,0.0028886638588835386,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.65,0.002954366023497392,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.7,0.0030231100062523704,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.75,0.003096492709668365,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.8,0.0031804934320319644,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.85,0.003267521980951927,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.9,0.003402856620244664,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.95,0.003589969250618826,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.975,0.003774216925537375,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.99,0.003977729895317711,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,04
quantile,0.01,0.001326635725327492,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.025,0.0014958497439111248,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.05,0.001638962513015829,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.1,0.001815827240814972,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.15,0.0019353711323048819,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.2,0.0020349262125149738,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.25,0.0021484594527444523,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.3,0.002245620544919891,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.35,0.0023377563664331302,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.4,0.0024117175833395952,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.45,0.002495118632315745,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.5,0.0025837529563852574,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.55,0.002675709286622266,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.6,0.0027730293730296477,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.65,0.002880631739619954,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.7,0.0029793840080266855,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.75,0.0031106275135638264,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.8,0.0032680233031325656,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.85,0.0034304074814861833,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.9,0.0036696909023079044,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.95,0.004059120611269742,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.975,0.004309703461878904,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.99,0.004969595488939615,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,04
quantile,0.01,0.004599967143091835,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.025,0.004845199967151187,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.05,0.005008621397487478,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.1,0.005498563807960607,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.15,0.005743354118805382,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.2,0.005906480721903199,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.25,0.006069553805774278,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.3,0.0062325733967525014,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.35,0.006395539521154477,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.4,0.006558452205279554,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.45,0.0066398885154520864,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.5,0.006802721088435374,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.55,0.006965500286814717,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.6,0.007128226136829168,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.65,0.0072908986647005816,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.7,0.007453517896633631,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.75,0.0076160838588158215,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.8,0.007778596577417506,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.85,0.008022265880812049,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.9,0.00834697217675941,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.95,0.008833633240634712,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.975,0.009400801111746914,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.99,0.009968129045589316,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,05
quantile,0.01,0.0042330915619475966,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.025,0.0046811809808797325,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.05,0.00499456400902122,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.1,0.0053701271258092785,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.15,0.005672344702396075,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.2,0.005909099188913841,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.25,0.0061210654748098305,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.3,0.006324455022266034,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.35,0.006561329197029089,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.4,0.006749881677397337,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.45,0.006939003355726489,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.5,0.007132708096611751,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.55,0.007298231000779955,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.6,0.007453838334255402,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.65,0.007634737988746169,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.7,0.007881026487814625,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.75,0.008154663557932759,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.8,0.008419749559170166,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.85,0.00873588617649059,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.9,0.009151047154058576,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.95,0.009819138727883637,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.975,0.010469085575866625,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.99,0.011327862880760396,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,05
quantile,0.01,0.003297733317808833,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.025,0.003925157166196865,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.05,0.004353459356788755,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.1,0.004942231246404455,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.15,0.005306393213394216,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.2,0.005663464441434486,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.25,0.005989507560918374,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.3,0.006254021957980583,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.35,0.006508677947493456,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.4,0.006789307498108485,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.45,0.007042469926630049,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.5,0.00733084362320296,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.55,0.007604816276723029,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.6,0.007909520265705896,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.65,0.008232381213723858,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.7,0.008644700274105827,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.75,0.009045492006447128,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.8,0.009558413872890543,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.85,0.01006368239773106,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.9,0.010879519341961155,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.95,0.012112745512757418,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.975,0.0136203629636894,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.99,0.015237107215224944,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,05
quantile,0.01,0.002452367477834371,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.025,0.0025699667554759153,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.05,0.0026640262159040007,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.1,0.002828587591929097,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.15,0.002899097272962972,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.2,0.002969596983266557,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.25,0.0030400867249546345,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.3,0.0030870743490043597,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.35,0.0031340575441242313,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.4,0.0031810363109404088,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.45,0.0032280106500789333,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.5,0.003298463858260296,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.55,0.003345427130942845,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.6,0.003392385978137957,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.65,0.0034475568436847293,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.7,0.003509763738722823,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.75,0.0035567071016370275,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.8,0.003650580560069714,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.85,0.0037444363328073852,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.9,0.0038382744248475287,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.95,0.004002448556764138,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.975,0.004119682666729443,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.99,0.0042837640634561976,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,01
quantile,0.01,0.0021257260292972266,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.025,0.0022623900338041843,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.05,0.00241862627354717,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.1,0.0026073864282583673,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.15,0.0027209918315873093,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.2,0.0028231783361389504,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.25,0.002916642494091152,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.3,0.0030191323366096385,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.35,0.0030965936368876857,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.4,0.0031730638775063877,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.45,0.0032571075752564982,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.5,0.0033263708601372994,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.55,0.0034083415326714357,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.6,0.0034872440315852037,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.65,0.0035807796235128317,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.7,0.0036638004540705273,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.75,0.0037584777975568115,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.8,0.003866015995226412,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.85,0.004003439564145846,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.9,0.004189085125650086,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.95,0.004462274671829109,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.975,0.004720468649889547,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.99,0.0050580724077970455,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,01
quantile,0.01,0.0015524977852728525,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.025,0.0017628155887108921,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.05,0.0018970488290447984,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.1,0.0021730808350575804,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.15,0.002378922542445984,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.2,0.002538894584796825,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.25,0.0026835044869497095,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.3,0.002842327981018581,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.35,0.002963570419835657,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.4,0.0030833443725346906,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.45,0.0032078901133037745,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.5,0.003338180218153166,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.55,0.0035207488848041308,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.6,0.0036601754547796895,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.65,0.00382341335557251,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.7,0.00398465834329762,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.75,0.004182122761708068,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.8,0.004413002964585627,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.85,0.00473845694491947,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.9,0.005151925755755536,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.95,0.005823944350406532,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.975,0.006458549011766553,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.99,0.007413189108065499,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,01
quantile,0.01,0.01082871835443038,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.025,0.011268719418771314,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.05,0.011610671936758894,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.1,0.012001185302252075,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.15,0.012293867877950034,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.2,0.012537637593168468,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.25,0.012732566747273355,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.3,0.012927418956925051,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.35,0.01312219426767303,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.4,0.013268225313209037,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.45,0.013414213147901564,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.5,0.01360879641043341,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.55,0.013803302933201873,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.6,0.013997732761594953,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.65,0.014143504829489454,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.7,0.014337800551832874,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.75,0.014532019704433498,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.8,0.014726162332545312,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.85,0.014968733074006597,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.9,0.01530813152195314,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.95,0.015698150599888206,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.975,0.01622817801819523,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.99,0.016663873028056043,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,54
quantile,0.01,0.009931725273317876,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.025,0.010685400469983244,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.05,0.011245582982257874,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.1,0.011911843221628787,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.15,0.012439312092043337,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.2,0.012922723277381136,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.25,0.013275734967665688,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.3,0.013595300371535633,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.35,0.013864385031616707,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.4,0.014147293092891793,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.45,0.014460852606700091,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.5,0.014754700110428303,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.55,0.015029509507036284,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.6,0.015280404534346505,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.65,0.01557136266165348,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.7,0.015936077292829146,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.75,0.01633847733218755,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.8,0.016701905854374463,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.85,0.017261169507738455,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
quantile,0.9,0.017891739516172,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,54
